record_id,source,title,snippet,link,thumbnail,video_link,snippet_highlighted_words,displayed_link,title_snippet,likes,comments,author,link_to_author,post_id
46,TikTok · eefjeuh,eefjeuh - we're so lucky #faker #T1 #leagueoflegends #icon,"2562 Likes, 69 Comments. TikTok video from eefjeuh (@eefjeuh): “we're so lucky #faker #T1 #leagueoflegends #icon”. original sound - eefjeuh.",https://www.tiktok.com/@eefjeuh/video/7570306525097626903,https://serpapi.com/searches/691885ee55cfe1bdd70b56c2/images/502a595dff91fd7c14ffef27b4481265ec10eb6257ceb05390cc0e3a4d523617.jpeg,,,58K+ views · 1 week ago,"eefjeuh - we're so lucky #faker #T1 #leagueoflegends #icon 2562 Likes, 69 Comments. TikTok video from eefjeuh (@eefjeuh): “we're so lucky #faker #T1 #leagueoflegends #icon”. original sound - eefjeuh.",2562,69,eefjeuh,https://www.tiktok.com/@eefjeuh,7570306525097626903
47,TikTok · theScore esports,Can League Survive Without Faker? #LeagueofLegends ...,"14.2K Likes, 126 Comments. TikTok video from theScore esports (@thescoreesports): “Can League Survive Without Faker? #LeagueofLegends #Faker ...",https://www.tiktok.com/@thescoreesports/video/7537427319267413304,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRQLuvXX9k-tk7tGe1WOG5VovNSls4yHm9c9ngF01k4ns9kmuWPi89Fw&s,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcT28_e2ptUslgsmegclgGUrgr0F3E_UpEGHNA,,162.9K+ views · 3 months ago,"Can League Survive Without Faker? #LeagueofLegends ... 14.2K Likes, 126 Comments. TikTok video from theScore esports (@thescoreesports): “Can League Survive Without Faker? #LeagueofLegends #Faker ...",14.2K,126,thescoreesports,https://www.tiktok.com/@thescoreesports,7537427319267413304
48,TikTok · Zephyr,He really just want more competition #leagueoflegends ...,"23.8K Likes, 71 Comments. TikTok video from Zephyr (@winddownzephyr): “He really just want more competition #leagueoflegends #faker”. faker.",https://www.tiktok.com/@winddownzephyr/video/7572318869948288287,,,"faker, faker",113.2K+ views · 1 day ago,"He really just want more competition #leagueoflegends ... 23.8K Likes, 71 Comments. TikTok video from Zephyr (@winddownzephyr): “He really just want more competition #leagueoflegends #faker”. faker.",23.8K,71,winddownzephyr,https://www.tiktok.com/@winddownzephyr,7572318869948288287
49,TikTok · Caedrel,Faker League of Legends Funny Moments Compilation,"6581 Likes, 38 Comments. TikTok video from Caedrel (@caedrel): “Watch Faker laughing while playing League of Legends in this hilarious video ...",https://www.tiktok.com/@caedrel/video/7263542294257716512,https://serpapi.com/searches/691885f40fa72ea2b8ac453c/images/515d5db16e2a038f3624c53260b2301c33e0c87e9b5e1265fc2a5896a4a18a5b.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcS32NnZK4Ik2vVDT6qdZsjFXWN95FxMFp6CVw,,110.5K+ views · 2 years ago,"Faker League of Legends Funny Moments Compilation 6581 Likes, 38 Comments. TikTok video from Caedrel (@caedrel): “Watch Faker laughing while playing League of Legends in this hilarious video ...",6581,38,caedrel,https://www.tiktok.com/@caedrel,7263542294257716512
50,TikTok · ONE Esports,Faker All Roads Lead to Me Reaction,"Who is Faker? For the blind, He is vision. For the hungry, He is the chef. For the thirsty, He is water. If Faker thinks, I agree. If Faker ...",https://www.tiktok.com/@oneesports/video/7301233566241885458,https://serpapi.com/searches/691885f40fa72ea2b8ac453c/images/515d5db16e2a038f3624c53260b2301c25bbb13aad83778519e77a99b65c381f.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTSFqmDfDjOPoUjaquJCv42Owi8kkciuoaJBw,,1M+ views · 2 years ago,"Faker All Roads Lead to Me Reaction Who is Faker? For the blind, He is vision. For the hungry, He is the chef. For the thirsty, He is water. If Faker thinks, I agree. If Faker ...",,,oneesports,https://www.tiktok.com/@oneesports,7301233566241885458
51,TikTok · The Bilgewater Inn,Faker's Incredible Camera Control in League of Legends,"In an engaging look at the world of League of Legends, we delve into the exceptional gameplay of the legendary player Faker during Game 1.",https://www.tiktok.com/@thebilgewaterinn/video/7430481073903062305,https://serpapi.com/searches/691885f40fa72ea2b8ac453c/images/515d5db16e2a038f3624c53260b2301cbfacccba10c46ee3b141e902c05a3241.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcSLq7TrwPLkSsmTIhuRdWx7I3_yv1-k4LcYkw,,336.9K+ views · 1 year ago,"Faker's Incredible Camera Control in League of Legends In an engaging look at the world of League of Legends, we delve into the exceptional gameplay of the legendary player Faker during Game 1.",,,thebilgewaterinn,https://www.tiktok.com/@thebilgewaterinn,7430481073903062305
52,TikTok · LEC,Thank you Faker for Ruining My Dream | League of Legends ...,"Thank you, Faker, for destroying my dream to win. These are the words that echo in my mind. #LEC #Faker #LeagueOfLegends #Gaming #Esports # ...",https://www.tiktok.com/@lec/video/7381842876914748705,https://serpapi.com/searches/691885f40fa72ea2b8ac453c/images/515d5db16e2a038f3624c53260b2301cc4a8e929256a80a10f99b67f7bb90ffb.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcR0bGUnBGAdx-yiqZlJGUiEq50lDC5l0KM1Ew,,2.8M+ views · 1 year ago,"Thank you Faker for Ruining My Dream | League of Legends ... Thank you, Faker, for destroying my dream to win. These are the words that echo in my mind. #LEC #Faker #LeagueOfLegends #Gaming #Esports # ...",,,lec,https://www.tiktok.com/@lec,7381842876914748705
53,TikTok · Cloud9 Kia,Faker's Controversy in League of Legends: Cheating Claims,This is the biggest 1 v 1 in league of legends history. in the beginning of the Faker era. Ashback to the finals of the 2013 Korean Regional.,https://www.tiktok.com/@c9league/video/7487279866598051118,https://serpapi.com/searches/691885f40fa72ea2b8ac453c/images/515d5db16e2a038f3624c53260b2301ca138a4677142e00768d64b83b5222b87.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQWYK8MlSh6UMzujzr3rKR3Tka36XzH0qbkeg,,29.3K+ views · 7 months ago,Faker's Controversy in League of Legends: Cheating Claims This is the biggest 1 v 1 in league of legends history. in the beginning of the Faker era. Ashback to the finals of the 2013 Korean Regional.,,,c9league,https://www.tiktok.com/@c9league,7487279866598051118
54,TikTok · 💛 Kyedae ❤️ TenZ,TenZ & Kyedae Take a Photo with Faker and the Entire T1 Team,Tenz and Kyedae recently had the incredible opportunity to take a photo with the legendary Faker and the entire T1 team!,https://www.tiktok.com/@kyesonduo/video/7378450784410717446,https://serpapi.com/searches/691885f40fa72ea2b8ac453c/images/515d5db16e2a038f3624c53260b2301c1575ffcc800f6d41886533e027db3236.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcSTmLNh2DP6qmIhK4JgheSDbq3GX3KD_6ecyw,,1.2M+ views · 1 year ago,TenZ & Kyedae Take a Photo with Faker and the Entire T1 Team Tenz and Kyedae recently had the incredible opportunity to take a photo with the legendary Faker and the entire T1 team!,,,kyesonduo,https://www.tiktok.com/@kyesonduo,7378450784410717446
55,TikTok · Caedrel,Faker Amazing Talents Revealed in League of Legends,Witness Faker's incredible skills and talents in this League of Legends video. Watch as he showcases his prowess in an epic showdown. # ...,https://www.tiktok.com/@caedrel/video/7262446155131325728,https://serpapi.com/searches/691885f40fa72ea2b8ac453c/images/515d5db16e2a038f3624c53260b2301ce7d4e34a95ee9d10de4dad38eec7fd33.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQQR8iHQdGT_-0h6yn_oiaYl_2Wv-s6o--rMA,,73.4K+ views · 2 years ago,Faker Amazing Talents Revealed in League of Legends Witness Faker's incredible skills and talents in this League of Legends video. Watch as he showcases his prowess in an epic showdown. # ...,,,caedrel,https://www.tiktok.com/@caedrel,7262446155131325728
56,TikTok · Caedrel,Fakers Mind-Blowing Gameplay Breaks Ankles | League of ...,"12.3K Likes, TikTok video from Caedrel (@caedrel): “Witness how Faker's incredible gameplay in League of Legends leaves opponents stunned as ...",https://www.tiktok.com/@caedrel/video/7384947868320156960,https://serpapi.com/searches/691885f40fa72ea2b8ac453c/images/515d5db16e2a038f3624c53260b2301c7af3507a607c06eebdb70706f9b1a145.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTLW3NwRGWxWa5S8Rh5vKSSoID1LmcH1jzPfw,,204.7K+ views · 1 year ago,"Fakers Mind-Blowing Gameplay Breaks Ankles | League of ... 12.3K Likes, TikTok video from Caedrel (@caedrel): “Witness how Faker's incredible gameplay in League of Legends leaves opponents stunned as ...",12.3K,,caedrel,https://www.tiktok.com/@caedrel,7384947868320156960
57,TikTok · Broxah,Meeting Faker on a Smurf Account in League of Legends,Did I just meet Faker on a smurf account?? #leagueoflegends #lol #funny #lolclips #leaguetok #leaguetiktok #shorts #faker #outplay # ...,https://www.tiktok.com/@broxahlol/video/7363644283699711265,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRN5yIAMwaYSXuJTg4uk35jQ9_poKXFvkdkxm3cJwvkJyq7fXFhNb2kjA&s,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQjsAetIU-lwZepRqvALztB0swxAwoVr2TgTg,,585.3K+ views · 1 year ago,Meeting Faker on a Smurf Account in League of Legends Did I just meet Faker on a smurf account?? #leagueoflegends #lol #funny #lolclips #leaguetok #leaguetiktok #shorts #faker #outplay # ...,,,broxahlol,https://www.tiktok.com/@broxahlol,7363644283699711265
58,TikTok · Caedrel,Faker's Ahri Skin: Will He Use It or Not? #caedrel ...,Find out if Faker will use his new Ahri skin in this exciting League of Legends video. Watch as he duos with Caedrel and discover why he may ...,https://www.tiktok.com/@caedrel/video/7383098520816848160,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNw3I8-ncPUYTEXCZUTz-35raI2iaU6f_y25nPCkZYpn46oqANsxHhnA&s,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcRu3SPw7CvgjupW2y6LqGe6eeJsyeygIGsQow,,5.8M+ views · 1 year ago,Faker's Ahri Skin: Will He Use It or Not? #caedrel ... Find out if Faker will use his new Ahri skin in this exciting League of Legends video. Watch as he duos with Caedrel and discover why he may ...,,,caedrel,https://www.tiktok.com/@caedrel,7383098520816848160
59,TikTok · Caedrel,Faker's 1000th Game in LCK Celebration - Caedrel,Insane. Splash grenade. Fucking laser beam from the sky. This guy can't see anything. He sees blue. This guy sees yellow. He sees something.,https://www.tiktok.com/@caedrel/video/7491713894336138498,https://serpapi.com/searches/691885fa5fda0b39b680910f/images/2f73834e9bde5ed1bd54f5e8e5153231be0e465e27aacdc350921b616a49d6b6.jpeg,,,57.9K+ views · 7 months ago,Faker's 1000th Game in LCK Celebration - Caedrel Insane. Splash grenade. Fucking laser beam from the sky. This guy can't see anything. He sees blue. This guy sees yellow. He sees something.,,,caedrel,https://www.tiktok.com/@caedrel,7491713894336138498
60,TikTok · theScore esports,Discovering Faker's Equal in League of Legends,That guy is. the most famous professional gamer of all time. You might know him. Faker. He's absolutely dominated the league of legends pro.,https://www.tiktok.com/@thescoreesports/video/7452051653022338310,https://serpapi.com/searches/691885fa5fda0b39b680910f/images/2f73834e9bde5ed1bd54f5e8e515323163304454a1fe9d2caf43fafa2d768ba5.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcRtjO24VzSLS89H88IQT0QktJYZkuszCNIWcw,,38.2K+ views · 10 months ago,Discovering Faker's Equal in League of Legends That guy is. the most famous professional gamer of all time. You might know him. Faker. He's absolutely dominated the league of legends pro.,,,thescoreesports,https://www.tiktok.com/@thescoreesports,7452051653022338310
61,TikTok · Jankos,Jankos - Is Faker a SCUTTLER in League of Legends?,"34.5K Likes, 56 Comments. TikTok video from Jankos (@jankos.lol): “Explore the debate on Faker's gameplay style and its implications in ...",https://www.tiktok.com/@jankos.lol/video/7515078025944255766,https://serpapi.com/searches/691885fa5fda0b39b680910f/images/2f73834e9bde5ed1bd54f5e8e5153231b273cc008fd3933c6e42bd49f6e8f8a8.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQ5tg6q9YvbysdZrz_8V7GEps_QeskfplrssA,,360.4K+ views · 5 months ago,"Jankos - Is Faker a SCUTTLER in League of Legends? 34.5K Likes, 56 Comments. TikTok video from Jankos (@jankos.lol): “Explore the debate on Faker's gameplay style and its implications in ...",34.5K,56,jankos.lol,https://www.tiktok.com/@jankos.lol,7515078025944255766
62,TikTok · theScore esports,Faker T1 League of Legends Esports Highlights,"Watch the best moments from Faker, the legend of League of Legends esports, in this exciting gameplay compilation. xqc reacts to Faker #Faker # ...",https://www.tiktok.com/@thescoreesports/video/7432072000031575302,https://serpapi.com/searches/691885fa5fda0b39b680910f/images/2f73834e9bde5ed1bd54f5e8e51532319e7364caefde5de784ac96858fafdd19.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTKqK1zYpk_oxRFi7xLysRYYVLmJurfcbnlsw,,198.1K+ views · 1 year ago,"Faker T1 League of Legends Esports Highlights Watch the best moments from Faker, the legend of League of Legends esports, in this exciting gameplay compilation. xqc reacts to Faker #Faker # ...",,,thescoreesports,https://www.tiktok.com/@thescoreesports,7432072000031575302
63,TikTok · Caedrel,Faker's Insane Tristana Play | League of Legends,Faker is a psycho on tristana #caedrel #leaguetiktok #leagueoflegends #fyp #faker · Tristana Animation Landidzu · Locodoco Tristana · Tristana ...,https://www.tiktok.com/@caedrel/video/7390153542784257313,https://serpapi.com/searches/691885fa5fda0b39b680910f/images/2f73834e9bde5ed1bd54f5e8e5153231874a061f72180db4e7e933707ac75b69.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQIvmcNRlskuOApKPbK8Mfayyd9DJMzmJJUhg,,51.7K+ views · 1 year ago,Faker's Insane Tristana Play | League of Legends Faker is a psycho on tristana #caedrel #leaguetiktok #leagueoflegends #fyp #faker · Tristana Animation Landidzu · Locodoco Tristana · Tristana ...,,,caedrel,https://www.tiktok.com/@caedrel,7390153542784257313
65,TikTok · yamatocannon1,Exploring Faker's Impact in League of Legends,#faker #leaguetiktok #leagueoflegends #LPL #lck #t1. Informationen är AI-genererad och kan returnera resultat som inte är relevanta. Den ...,https://www.tiktok.com/@yamatocannon1/video/7503576309428129046,https://serpapi.com/searches/691885fa5fda0b39b680910f/images/2f73834e9bde5ed1bd54f5e8e51532313f3798869100d3ad6b7da1a03fcd2e3d.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcTXRnbCKH6EC8m50mWg5nU8v3da-7_NrDr-Tw,,53.6K+ views · 6 months ago,Exploring Faker's Impact in League of Legends #faker #leaguetiktok #leagueoflegends #LPL #lck #t1. Informationen är AI-genererad och kan returnera resultat som inte är relevanta. Den ...,,,yamatocannon1,https://www.tiktok.com/@yamatocannon1,7503576309428129046
69,TikTok · T1.Faker,Faker's Best Moments in League of Legends,"3519 Likes, 20 Comments. TikTok video from T1.Faker (@t1fakerfans): “Watch the highlights of Faker, a legendary player in League of Legends!",https://www.tiktok.com/@t1fakerfans/video/7330294084306750763,https://serpapi.com/searches/691885ff8ffd7bc3a74fa850/images/bc0b4455f4227352d64454579f6b98312a96e2ea13190bdc4d647dc4f46df9c7.jpeg,https://encrypted-vtbn0.gstatic.com/video?q=tbn:ANd9GcQyDDznkoK3qJG0BYkiO5KJPFDc9MgRT_MDxw,,194.8K+ views · 1 year ago,"Faker's Best Moments in League of Legends 3519 Likes, 20 Comments. TikTok video from T1.Faker (@t1fakerfans): “Watch the highlights of Faker, a legendary player in League of Legends!",3519,20,t1fakerfans,https://www.tiktok.com/@t1fakerfans,7330294084306750763
74,TikTok · Nymaera,Faker’s 2nd Ever Pro Pentakill in League of Legends,"303 Likes, TikTok video from Nymaera (@nymaera): “Witness Faker's incredible 2nd Pentakill! Join the excitement in League of Legends and ...",https://www.tiktok.com/@nymaera/video/7502097556097338646,https://serpapi.com/searches/691885ff8ffd7bc3a74fa850/images/bc0b4455f4227352d64454579f6b9831066ffb927a6248ae2e0ed2f0722622a6.jpeg,,,5.6K+ views · 6 months ago,"Faker’s 2nd Ever Pro Pentakill in League of Legends 303 Likes, TikTok video from Nymaera (@nymaera): “Witness Faker's incredible 2nd Pentakill! Join the excitement in League of Legends and ...",303,,nymaera,https://www.tiktok.com/@nymaera,7502097556097338646
76,TikTok · ShyKnock,Faker's Epic 2nd Penta in League of Legends,This guy is a real life anime protagonist. and he just had the coldest moment in history. But background information first. That guy is. the ...,https://www.tiktok.com/@shyknocklol/video/7502065684424183071,https://serpapi.com/searches/691885ff8ffd7bc3a74fa850/images/bc0b4455f4227352d64454579f6b9831c08f7e1a01cf1b6beacf2cbeb33052e8.jpeg,,,38K+ views · 6 months ago,Faker's Epic 2nd Penta in League of Legends This guy is a real life anime protagonist. and he just had the coldest moment in history. But background information first. That guy is. the ...,,,shyknocklol,https://www.tiktok.com/@shyknocklol,7502065684424183071
78,TikTok · LoL Esports,Back-to-Back Championships in League of Legends,Faker reunited with the old design of summoners cup! absolute cinema. 3d agoReply. 163. kizpaz. 3d agoReply. 943. View more replies (1).,https://www.tiktok.com/@lolesports/video/7571452906331819277,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPLGuwqqqF8Ol_ekhAeEY18aaPqHQAuqJzsEUOvokK4sHg&s,,,997.7K+ views · 3 days ago,Back-to-Back Championships in League of Legends Faker reunited with the old design of summoners cup! absolute cinema. 3d agoReply. 163. kizpaz. 3d agoReply. 943. View more replies (1).,,,lolesports,https://www.tiktok.com/@lolesports,7571452906331819277
